,t,p,p_fdr
7Networks_RH_DorsAttn_PrCv_1,-1.6412321308254334,0.11327172399721162,0.1690622746227039
7Networks_RH_DorsAttn_FEF_1,-0.4466073956722452,0.6590033606929433,0.7322259563254926
7Networks_RH_SalVentAttn_TempOccPar_1,-1.3209479845564105,0.198482948122344,0.271894449482663
7Networks_RH_SalVentAttn_TempOccPar_2,-1.4628353538607097,0.1559718729584667,0.22604619269343001
7Networks_RH_SalVentAttn_FrOperIns_1,-0.4118732046706572,0.6839424727921521,0.7515851349364309
7Networks_RH_SalVentAttn_Med_1,1.8982530596216787,0.06926597074443244,0.10994598530862293
7Networks_RH_SalVentAttn_Med_2,-0.784613135809494,0.4400524149557302,0.5240407829337683
7Networks_RH_Limbic_OFC_1,-3.315938138615953,0.002792928343906434,0.017147199841271266
7Networks_RH_Limbic_TempPole_1,-2.4706709325988077,0.020656382248853845,0.06052649111182581
7Networks_RH_Cont_Par_1,-3.5995496678222003,0.0013743665409607806,0.013743665409607806
7Networks_RH_Cont_Par_2,-3.896339571190834,0.0006462674308654703,0.013160651171261525
7Networks_RH_Cont_PFCl_1,-4.050217615074062,0.00043545168893223776,0.013160651171261525
7Networks_RH_Cont_PFCl_2,-3.2976770304400613,0.0029219470303131355,0.017147199841271266
7Networks_RH_Cont_PFCl_3,-3.105850506873185,0.004675630070838354,0.02226490509923026
7Networks_RH_Cont_PFCl_4,-3.738155519782136,0.0009674789886665879,0.013160651171261525
7Networks_RH_Cont_Cing_1,-0.28669545296030047,0.7767081666100405,0.8351700716236994
7Networks_RH_Cont_PFCmp_1,-2.0436135603480023,0.05166417870345411,0.08756640458212563
7Networks_RH_Cont_pCun_1,-0.1385522514005861,0.890913997323562,0.8999131286096587
7Networks_RH_Default_Par_1,-3.5380403676637164,0.00160466280057862,0.01458784364162382
7Networks_RH_Default_Temp_1,-3.0651757259635586,0.0051601492299493575,0.02288271117056259
7Networks_RH_Default_Temp_2,-2.2394719867778043,0.0342608415652784,0.07458991497308873
7Networks_RH_Default_Temp_3,-1.1922368448574063,0.24436272226333797,0.3157925402378598
7Networks_RH_Default_PFCv_1,-2.464695280572534,0.020933864238643414,0.06052649111182581
7Networks_RH_Default_PFCv_2,-3.313153511955132,0.0028122398464520072,0.017147199841271266
7Networks_RH_Default_PFCdPFCm_1,-3.145137853450212,0.0042492839097628635,0.021246419548814316
7Networks_RH_Default_PFCdPFCm_2,-3.9925857954204544,0.0005049668614807347,0.013160651171261525
7Networks_RH_Default_PFCdPFCm_3,-3.3965757486398593,0.002286230316265775,0.017147199841271266
7Networks_RH_Default_pCunPCC_1,0.8524061543958906,0.40208127734758026,0.4903430211555857
7Networks_RH_Default_pCunPCC_2,-1.1871719215604224,0.24631818138553066,0.3157925402378598
