,t,r,p,p_fdr,N
7Networks_LH_DorsAttn_Post_9,2.180797873060973,0.15454983162334854,0.03040764916351476,0.06021316666042527,198.0
7Networks_LH_DorsAttn_Post_10,3.1702862087989745,0.22219638766061958,0.0017727495674368092,0.005909165224789364,197.0
7Networks_LH_DorsAttn_FEF_1,4.049185370279901,0.2774964135858545,7.410977901701197e-05,0.0006480123293336619,200.0
7Networks_LH_DorsAttn_FEF_2,3.472316506515702,0.24044312449613614,0.0006354629028132423,0.0032130829376350624,200.0
7Networks_LH_DorsAttn_PrCv_1,3.849784916088613,0.2648196148314607,0.0001602081984856088,0.0010680546565707252,200.0
7Networks_LH_SalVentAttn_ParOper_1,4.893655367173669,0.3295346022204633,2.0684840704771953e-06,0.00013789893803181302,200.0
7Networks_LH_SalVentAttn_ParOper_2,3.4074111313366604,0.23763846927118362,0.0007989082544651258,0.0035411223284453727,197.0
7Networks_LH_SalVentAttn_ParOper_3,2.6502298314337356,0.18718326347648034,0.00871455547100172,0.0218926236427307,197.0
7Networks_LH_SalVentAttn_FrOperIns_1,2.5471850209467357,0.17949454783511126,0.01163922374349442,0.026756836191941195,198.0
7Networks_LH_SalVentAttn_FrOperIns_2,0.5646082602908961,0.04042564409862586,0.5729958601620035,0.6903564580265104,198.0
7Networks_LH_SalVentAttn_FrOperIns_3,1.7407608172164766,0.12454024297004991,0.08334435429535444,0.14751213149620257,195.0
7Networks_LH_SalVentAttn_FrOperIns_4,2.2979536156206626,0.16179303579869256,0.022625333487620546,0.047956962600101585,200.0
7Networks_LH_SalVentAttn_PFCl_1,1.0697891838837708,0.07630368141011129,0.28604342618213796,0.3938146062691063,199.0
7Networks_LH_SalVentAttn_Med_1,2.9530630160831595,0.20760133533976644,0.0035393070252745743,0.010258860942824855,197.0
7Networks_LH_SalVentAttn_Med_2,1.9477961287880476,0.13819330187630102,0.052889821106806525,0.09979211529586136,198.0
7Networks_LH_SalVentAttn_Med_3,4.300920552154494,0.2932936067280323,2.6868166276959487e-05,0.000411689468904461,200.0
7Networks_LH_Limbic_OFC_1,2.371260151160497,0.16749661878075228,0.018712162756114526,0.04024121022820328,198.0
7Networks_LH_Limbic_OFC_2,-0.955440654101499,-0.06869728260758749,0.34056259805980404,0.44889219248098916,196.0
7Networks_LH_Limbic_TempPole_1,2.2264037055007924,0.15688222680419683,0.02713169678015628,0.055283245397808184,200.0
7Networks_LH_Limbic_TempPole_2,1.7236034946736025,0.12235707361329723,0.08637261653739199,0.1515309062059509,199.0
7Networks_LH_Limbic_TempPole_3,2.759217361350284,0.1950715525248483,0.006357727383477743,0.016953939689273983,196.0
7Networks_LH_Limbic_TempPole_4,3.1790519120907983,0.2217550306573445,0.0017199898826590722,0.00583047417850533,199.0
7Networks_LH_Cont_Par_1,1.6633142525848565,0.11904694871737388,0.09788949864185857,0.16452016578463627,196.0
7Networks_LH_Cont_Par_2,0.25790691053196,0.018551623495189965,0.7967549785986391,0.8445198702751547,197.0
7Networks_LH_Cont_Par_3,0.6564072216781698,0.047166772480176804,0.5123480671230762,0.6325284779297237,197.0
7Networks_LH_Cont_Temp_1,0.5130536119952258,0.03698066542623598,0.6085067087208962,0.7211110952195847,196.0
7Networks_LH_Cont_OFC_1,-0.016180786541327482,-0.0011668385489289833,0.9871070530829955,0.9906328022952366,196.0
7Networks_LH_Cont_PFCl_1,-0.2964563930803148,-0.021486919566551504,0.7672070778519928,0.8262222676233181,194.0
7Networks_LH_Cont_PFCl_2,-0.25619925411281175,-0.01841500981357193,0.7980712774100212,0.8445198702751547,197.0
7Networks_LH_Cont_PFCl_3,0.6383836729765161,0.04585428857833049,0.5239846707507454,0.6422950263656024,197.0
7Networks_LH_Cont_PFCl_4,0.31941684264822584,0.022971640961771195,0.7497577096980939,0.8262222676233181,197.0
7Networks_LH_Cont_PFCl_5,1.625622842965622,0.11548870676931779,0.105653284181994,0.17320210521638363,199.0
7Networks_LH_Cont_pCun_1,0.5053656700301333,0.03623682707743096,0.6138786588010363,0.7222101868247486,198.0
7Networks_LH_Cont_Cing_1,1.1945999343711515,0.08527326688563225,0.23370938553143747,0.32916814863582744,198.0
7Networks_LH_Cont_Cing_2,-0.6342479253811264,-0.04580767507612851,0.526681921619794,0.6422950263656024,195.0
7Networks_LH_Default_Temp_1,0.32247495319077296,0.02313146248700715,0.7474419662343028,0.8262222676233181,198.0
7Networks_LH_Default_Temp_2,0.28016810015001214,0.020149965539748023,0.7796501652514272,0.8338504441191734,197.0
7Networks_LH_Default_Temp_3,0.9685951574145492,0.069506945270037,0.3339657554110397,0.44528767388138624,197.0
7Networks_LH_Default_Temp_4,0.11213327889602641,0.008107839489661421,0.9108361080314389,0.9247067086613593,195.0
7Networks_LH_Default_Temp_5,3.211560019989558,0.22332874938634023,0.00154432081524126,0.005325244190487103,200.0
7Networks_LH_Default_Par_1,1.3063768923997807,0.09333052433090713,0.19297909833331017,0.2838090835944944,198.0
7Networks_LH_Default_Par_2,2.29549700121197,0.1624463341481925,0.02277955723504825,0.047956962600101585,198.0
7Networks_LH_Default_Par_3,0.4466342411811527,0.03209092147795162,0.6556425204593465,0.7579682317449092,197.0
7Networks_LH_Default_Par_4,-0.1867045389779138,-0.013462301114149002,0.8520904588572388,0.8784437720177719,196.0
7Networks_LH_Default_PFC_1,1.7751499904179517,0.12688011071266897,0.07746571779618981,0.1395778699030447,196.0
7Networks_LH_Default_PFC_2,-1.0344943571091958,-0.07499824891833005,0.30223397862793566,0.41120269201079684,193.0
7Networks_LH_Default_PFC_3,0.11728511306550622,0.008436682653176621,0.9067567189062617,0.9247067086613593,197.0
7Networks_LH_Default_PFC_4,-0.4067600189369992,-0.02922832607992718,0.6846373170693033,0.7736014882139021,197.0
7Networks_LH_Default_PFC_5,0.7375470249915294,0.052809743504616966,0.4616855034788985,0.5881343993361764,198.0
7Networks_LH_Default_PFC_6,0.01207999599044911,0.0008738601264268119,0.9903745338198178,0.9906328022952366,194.0
7Networks_LH_Default_PFC_7,0.20619902690267317,0.014808042576745716,0.8368539335884446,0.8717228474879631,197.0
7Networks_LH_Default_PFC_8,0.19576367099208017,0.014046170558392704,0.8450011023102515,0.8756488106841984,198.0
7Networks_LH_Default_PFC_9,1.003693332318243,0.07215490139972985,0.3167963147915153,0.4281031280966423,196.0
7Networks_LH_Default_PFC_10,1.0666159321062036,0.07647026593872337,0.2874846625764476,0.3938146062691063,197.0
7Networks_LH_Default_PFC_11,1.2833552527206242,0.0923190741533022,0.20093071776405452,0.2921418187397542,195.0
7Networks_LH_Default_PFC_12,-0.6588027605175794,-0.04746500790325361,0.5108158436342161,0.6325284779297237,196.0
7Networks_LH_Default_PFC_13,1.360906542083652,0.09714143572343874,0.175130209864969,0.2653488028257106,198.0
7Networks_LH_Default_pCunPCC_1,1.2432984973140402,0.08887856438397215,0.21526603652179044,0.3075229093168435,198.0
7Networks_LH_Default_pCunPCC_2,-0.4700889873321798,-0.033983806584064295,0.6388305605077789,0.7471702462079285,195.0
7Networks_LH_Default_pCunPCC_3,-0.2309826504314081,-0.016705625837095672,0.8175768199737498,0.8606071789197366,195.0
7Networks_LH_Default_pCunPCC_4,-0.2955110231491746,-0.021270326101395575,0.7679228672731028,0.8262222676233181,197.0
7Networks_LH_Default_PHC_1,2.623079074324368,0.184374573522911,0.009406422293045953,0.023058066699704134,199.0
7Networks_RH_Vis_1,4.191680253567672,0.28646724466118945,4.196460849753856e-05,0.0004662734277504284,200.0
7Networks_RH_Vis_2,3.964089084488597,0.27210386176740003,0.00010335106126769967,0.0008612588438974973,200.0
7Networks_RH_Vis_3,4.28496345462513,0.29357870794548,2.8818262823312275e-05,0.000411689468904461,198.0
7Networks_RH_Vis_4,3.307154134879153,0.22962806176209172,0.001122090657531717,0.004400355519732224,200.0
7Networks_RH_Vis_5,3.4856275820961056,0.24180691764252651,0.0006070776604575642,0.003195145581355601,199.0
7Networks_RH_Vis_6,2.0041481089246767,0.14229417604086683,0.04645229310066683,0.09019862737993559,198.0
7Networks_RH_Vis_7,3.0591327095918355,0.21322601102414213,0.0025319586773440966,0.008037964055060624,200.0
7Networks_RH_Vis_8,2.96250916240247,0.20854364354649765,0.003439233540498458,0.010115392766171934,196.0
7Networks_RH_Vis_9,1.6998032861961694,0.12162441468260846,0.09079579616677545,0.15654447614961287,196.0
7Networks_RH_Vis_10,3.220472100323306,0.22443435077562035,0.0015006529461223024,0.005325244190487103,199.0
7Networks_RH_Vis_11,4.933276089240655,0.33312330436743404,1.740635344052863e-06,0.00013789893803181302,198.0
7Networks_RH_Vis_12,3.377864489572685,0.23550960738338103,0.0008835863235530969,0.0036816096814712373,198.0
7Networks_RH_Vis_13,3.4554314628980896,0.2399283618167774,0.0006748338360073806,0.0032134944571780033,199.0
7Networks_RH_Vis_14,1.7050225461349249,0.12076398467271499,0.08978273604642151,0.15614388877638524,200.0
7Networks_RH_Vis_15,4.099728112878924,0.2813593907270411,6.0787089167711185e-05,0.000639864096502223,199.0
7Networks_RH_SomMot_1,1.7988683716888925,0.12838983028126,0.07361004252478125,0.1338364409541477,197.0
7Networks_RH_SomMot_2,2.6665842852538924,0.1873845958746003,0.008309453469183216,0.021308335686241808,199.0
7Networks_RH_SomMot_3,3.274260336087877,0.23025130175127687,0.001258820976780422,0.0047502678369072526,195.0
7Networks_RH_SomMot_4,3.5030720333023626,0.24381184896059788,0.0005715126976784104,0.003089257825288705,198.0
7Networks_RH_SomMot_5,4.242483734754882,0.29034850475169344,3.421409095312379e-05,0.00042767613691404736,199.0
7Networks_RH_SomMot_6,4.0491556282703804,0.27909806063313264,7.452141787337112e-05,0.0006480123293336619,197.0
7Networks_RH_SomMot_7,3.8359921952244296,0.2639375219596754,0.00016879959157401582,0.0010727448385854687,200.0
7Networks_RH_SomMot_8,3.754756555764704,0.25944166552837117,0.0002292613692681177,0.0013657623991800076,199.0
7Networks_RH_SomMot_9,3.0071192028620004,0.21041757491886576,0.00298653001842868,0.00914594376903088,199.0
7Networks_RH_SomMot_10,3.9132741526342594,0.2688713173828694,0.00012573725941834036,0.0010058980753467229,200.0
7Networks_RH_SomMot_11,1.9834725415288694,0.14210192629829876,0.04875496163018612,0.09286659358130689,195.0
7Networks_RH_SomMot_12,2.436148484553742,0.17382801343989956,0.015771733336874053,0.03466315019093198,194.0
7Networks_RH_SomMot_13,2.816652947755425,0.1970127928519848,0.0053518176509468815,0.014464372029586166,200.0
7Networks_RH_SomMot_14,1.343009841225054,0.09567114922666894,0.18083788224863692,0.27193666503554426,199.0
7Networks_RH_SomMot_15,3.3845173340820387,0.23610550391316698,0.000863628316434001,0.003675014112485111,198.0
7Networks_RH_SomMot_16,3.3313843777382637,0.2312201749534918,0.001033657156251399,0.0042190088010261185,200.0
7Networks_RH_SomMot_17,3.4024022143734243,0.23881625663021816,0.0008144581355424358,0.0035411223284453727,195.0
7Networks_RH_SomMot_18,2.5587615080686423,0.1803748269341344,0.011271236181136254,0.026748319046123167,198.0
7Networks_RH_SomMot_19,2.6214412442161237,0.18465700311000957,0.009453807346878694,0.023058066699704134,198.0
